SampleID,A type,B type
train5066,Numerical,Numerical
train5067,Numerical,Numerical
train5068,Numerical,Numerical
train5069,Numerical,Numerical
train5070,Numerical,Numerical
train5071,Numerical,Numerical
train5072,Numerical,Numerical
train5073,Numerical,Numerical
train5074,Numerical,Numerical
train5075,Numerical,Numerical
train5076,Numerical,Numerical
train5077,Numerical,Numerical
train5078,Numerical,Numerical
train5079,Numerical,Numerical
train5080,Numerical,Numerical
train5081,Numerical,Numerical
train5082,Numerical,Numerical
train5083,Numerical,Numerical
train5084,Numerical,Numerical
train5085,Numerical,Numerical
train5086,Numerical,Numerical
train5087,Numerical,Numerical
train5088,Numerical,Numerical
train5089,Numerical,Numerical
train5090,Numerical,Numerical
train5091,Numerical,Numerical
train5092,Numerical,Numerical
train5093,Numerical,Numerical
train5094,Numerical,Numerical
train5095,Numerical,Numerical
train5096,Numerical,Numerical
train5097,Numerical,Numerical
train5098,Numerical,Numerical
train5099,Numerical,Numerical
train5100,Numerical,Numerical
train5101,Numerical,Numerical
train5102,Numerical,Numerical
train5103,Numerical,Numerical
train5104,Numerical,Numerical
train5105,Numerical,Numerical
train5106,Numerical,Numerical
train5107,Numerical,Numerical
train5108,Numerical,Numerical
train5109,Numerical,Numerical
train5110,Numerical,Numerical
train5111,Numerical,Numerical
train5112,Numerical,Numerical
train5113,Numerical,Numerical
train5114,Numerical,Numerical
train5115,Numerical,Numerical
train5116,Numerical,Numerical
train5117,Numerical,Numerical
train5118,Numerical,Numerical
train5119,Numerical,Numerical
train5120,Numerical,Numerical
train5121,Numerical,Numerical
train5122,Numerical,Numerical
train5123,Numerical,Numerical
train5124,Numerical,Numerical
train5125,Numerical,Numerical
train5126,Numerical,Numerical
train5127,Numerical,Numerical
train5128,Numerical,Numerical
train5129,Numerical,Numerical
train5130,Numerical,Numerical
train5131,Numerical,Numerical
train5132,Numerical,Numerical
train5133,Numerical,Numerical
train5134,Numerical,Numerical
train5135,Numerical,Numerical
train5136,Numerical,Numerical
train5137,Numerical,Numerical
train5138,Numerical,Numerical
train5139,Numerical,Numerical
train5140,Numerical,Numerical
train5141,Numerical,Numerical
train5142,Numerical,Numerical
train5143,Numerical,Numerical
train5144,Numerical,Numerical
train5145,Numerical,Numerical
train5146,Numerical,Numerical
train5147,Numerical,Numerical
train5148,Numerical,Numerical
train5149,Numerical,Numerical
train5150,Numerical,Numerical
train5151,Numerical,Numerical
train5152,Numerical,Numerical
train5153,Numerical,Numerical
train5154,Numerical,Numerical
train5155,Numerical,Numerical
train5156,Numerical,Numerical
train5157,Numerical,Numerical
train5158,Numerical,Numerical
train5159,Numerical,Numerical
train5160,Numerical,Numerical
train5161,Numerical,Numerical
train5162,Numerical,Numerical
train5163,Numerical,Numerical
train5164,Numerical,Numerical
train5165,Numerical,Numerical
train5166,Numerical,Numerical
train5167,Numerical,Numerical
train5168,Numerical,Numerical
train5169,Numerical,Numerical
train5170,Numerical,Numerical
train5171,Numerical,Numerical
train5172,Numerical,Numerical
train5173,Numerical,Numerical
train5174,Numerical,Numerical
train5175,Numerical,Numerical
train5176,Numerical,Numerical
train5177,Numerical,Numerical
train5178,Numerical,Numerical
train5179,Numerical,Numerical
train5180,Numerical,Numerical
train5181,Numerical,Numerical
train5182,Numerical,Numerical
train5183,Numerical,Numerical
train5184,Numerical,Numerical
train5185,Numerical,Numerical
train5186,Numerical,Numerical
train5187,Numerical,Numerical
train5188,Numerical,Numerical
train5189,Numerical,Numerical
train5190,Numerical,Numerical
train5191,Numerical,Numerical
train5192,Numerical,Numerical
train5193,Numerical,Numerical
train5194,Numerical,Numerical
train5195,Numerical,Numerical
train5196,Numerical,Numerical
train5197,Numerical,Numerical
train5198,Numerical,Numerical
train5199,Numerical,Numerical
train5200,Numerical,Numerical
train5201,Numerical,Numerical
train5202,Numerical,Numerical
train5203,Numerical,Numerical
train5204,Numerical,Numerical
train5205,Numerical,Numerical
train5206,Numerical,Numerical
train5207,Numerical,Numerical
train5208,Numerical,Numerical
train5209,Numerical,Numerical
train5210,Numerical,Numerical
train5211,Numerical,Numerical
train5212,Numerical,Numerical
train5213,Numerical,Numerical
train5214,Numerical,Numerical
train5215,Numerical,Numerical
train5216,Numerical,Numerical
train5217,Numerical,Numerical
train5218,Numerical,Numerical
train5219,Numerical,Numerical
train5220,Numerical,Numerical
train5221,Numerical,Numerical
train5222,Numerical,Numerical
train5223,Numerical,Numerical
train5224,Numerical,Numerical
train5225,Numerical,Numerical
train5226,Numerical,Numerical
train5227,Numerical,Numerical
train5228,Numerical,Numerical
train5229,Numerical,Numerical
train5230,Numerical,Numerical
train5231,Numerical,Numerical
train5232,Numerical,Numerical
train5233,Numerical,Numerical
train5234,Numerical,Numerical
train5235,Numerical,Numerical
train5236,Numerical,Numerical
train5237,Numerical,Numerical
train5238,Numerical,Numerical
train5239,Numerical,Numerical
train5240,Numerical,Numerical
train5241,Numerical,Numerical
train5242,Numerical,Numerical
train5243,Numerical,Numerical
train5244,Numerical,Numerical
train5245,Numerical,Numerical
train5246,Numerical,Numerical
train5247,Numerical,Numerical
train5248,Numerical,Numerical
train5249,Numerical,Numerical
train5250,Numerical,Numerical
train5251,Numerical,Numerical
train5252,Numerical,Numerical
train5253,Numerical,Numerical
train5254,Numerical,Numerical
train5255,Numerical,Numerical
train5256,Numerical,Numerical
train5257,Numerical,Numerical
train5258,Numerical,Numerical
train5259,Numerical,Numerical
train5260,Numerical,Numerical
train5261,Numerical,Numerical
train5262,Numerical,Numerical
train5263,Numerical,Numerical
train5264,Numerical,Numerical
train5265,Numerical,Numerical
train5266,Numerical,Numerical
train5267,Numerical,Numerical
train5268,Numerical,Numerical
train5269,Numerical,Numerical
train5270,Numerical,Numerical
train5271,Numerical,Numerical
train5272,Numerical,Numerical
train5273,Numerical,Numerical
train5274,Numerical,Numerical
train5275,Numerical,Numerical
train5276,Numerical,Numerical
train5277,Numerical,Numerical
train5278,Numerical,Numerical
train5279,Numerical,Numerical
train5280,Numerical,Numerical
train5281,Numerical,Numerical
train5282,Numerical,Numerical
train5283,Numerical,Numerical
train5284,Numerical,Numerical
train5285,Numerical,Numerical
train5286,Numerical,Numerical
train5287,Numerical,Numerical
train5288,Numerical,Numerical
train5289,Numerical,Numerical
train5290,Numerical,Numerical
train5291,Numerical,Numerical
train5292,Numerical,Numerical
train5293,Numerical,Numerical
train5294,Numerical,Numerical
train5295,Numerical,Numerical
train5296,Numerical,Numerical
train5297,Numerical,Numerical
train5298,Numerical,Numerical
train5299,Numerical,Numerical
train5300,Numerical,Numerical
train5301,Numerical,Numerical
train5302,Numerical,Numerical
train5303,Numerical,Numerical
train5304,Numerical,Numerical
train5305,Numerical,Numerical
train5306,Numerical,Numerical
train5307,Numerical,Numerical
train5308,Numerical,Numerical
train5309,Numerical,Numerical
train5310,Numerical,Numerical
train5311,Numerical,Numerical
train5312,Numerical,Numerical
train5313,Numerical,Numerical
train5314,Numerical,Numerical
train5315,Numerical,Numerical
train5316,Numerical,Numerical
train5317,Numerical,Numerical
train5318,Numerical,Numerical
train5319,Numerical,Numerical
train5320,Numerical,Numerical
train5321,Numerical,Numerical
train5322,Numerical,Numerical
train5323,Numerical,Numerical
train5324,Numerical,Numerical
train5325,Numerical,Numerical
train5326,Numerical,Numerical
train5327,Numerical,Numerical
train5328,Numerical,Numerical
train5329,Numerical,Numerical
train5330,Numerical,Numerical
train5331,Numerical,Numerical
train5332,Numerical,Numerical
train5333,Numerical,Numerical
train5334,Numerical,Numerical
train5335,Numerical,Numerical
train5336,Numerical,Numerical
train5337,Numerical,Numerical
train5338,Numerical,Numerical
train5339,Numerical,Numerical
train5340,Numerical,Numerical
train5341,Numerical,Numerical
train5342,Numerical,Numerical
train5343,Numerical,Numerical
train5344,Numerical,Numerical
train5345,Numerical,Numerical
train5346,Numerical,Numerical
train5347,Numerical,Numerical
train5348,Numerical,Numerical
train5349,Numerical,Numerical
train5350,Numerical,Numerical
train5351,Numerical,Numerical
train5352,Numerical,Numerical
train5353,Numerical,Numerical
train5354,Numerical,Numerical
train5355,Numerical,Numerical
train5356,Numerical,Numerical
train5357,Numerical,Numerical
train5358,Numerical,Numerical
train5359,Numerical,Numerical
train5360,Numerical,Numerical
train5361,Numerical,Numerical
train5362,Numerical,Numerical
train5363,Numerical,Numerical
train5364,Numerical,Numerical
train5365,Numerical,Numerical
train5366,Numerical,Numerical
train5367,Numerical,Numerical
train5368,Numerical,Numerical
train5369,Numerical,Numerical
train5370,Numerical,Numerical
train5371,Numerical,Numerical
train5372,Numerical,Numerical
train5373,Numerical,Numerical
train5374,Numerical,Numerical
train5375,Numerical,Numerical
train5376,Numerical,Numerical
train5377,Numerical,Numerical
train5378,Numerical,Numerical
train5379,Numerical,Numerical
train5380,Numerical,Numerical
train5381,Numerical,Numerical
train5382,Numerical,Numerical
train5383,Numerical,Numerical
train5384,Numerical,Numerical
train5385,Numerical,Numerical
train5386,Numerical,Numerical
train5387,Numerical,Numerical
train5388,Numerical,Numerical
train5389,Numerical,Numerical
train5390,Numerical,Numerical
train5391,Numerical,Numerical
train5392,Numerical,Numerical
train5393,Numerical,Numerical
train5394,Numerical,Numerical
train5395,Numerical,Numerical
train5396,Numerical,Numerical
train5397,Numerical,Numerical
train5398,Numerical,Numerical
train5399,Numerical,Numerical
train5400,Numerical,Numerical
train5401,Numerical,Numerical
train5402,Numerical,Numerical
train5403,Numerical,Numerical
train5404,Numerical,Numerical
train5405,Numerical,Numerical
train5406,Numerical,Numerical
train5407,Numerical,Numerical
train5408,Numerical,Numerical
train5409,Numerical,Numerical
train5410,Numerical,Numerical
train5411,Numerical,Numerical
train5412,Numerical,Numerical
train5413,Numerical,Numerical
train5414,Numerical,Numerical
train5415,Numerical,Numerical
train5416,Numerical,Numerical
train5417,Numerical,Numerical
train5418,Numerical,Numerical
train5419,Numerical,Numerical
train5420,Numerical,Numerical
train5421,Numerical,Numerical
train5422,Numerical,Numerical
train5423,Numerical,Numerical
train5424,Numerical,Numerical
train5425,Numerical,Numerical
train5426,Numerical,Numerical
train5427,Numerical,Numerical
train5428,Numerical,Numerical
train5429,Numerical,Numerical
train5430,Numerical,Numerical
train5431,Numerical,Numerical
train5432,Numerical,Numerical
train5433,Numerical,Numerical
train5434,Numerical,Numerical
train5435,Numerical,Numerical
train5436,Numerical,Numerical
train5437,Numerical,Numerical
train5438,Numerical,Numerical
train5439,Numerical,Numerical
train5440,Numerical,Numerical
train5441,Numerical,Numerical
train5442,Numerical,Numerical
train5443,Numerical,Numerical
train5444,Numerical,Numerical
train5445,Numerical,Numerical
train5446,Numerical,Numerical
train5447,Numerical,Numerical
train5448,Numerical,Numerical
train5449,Numerical,Numerical
train5450,Numerical,Numerical
train5451,Numerical,Numerical
train5452,Numerical,Numerical
train5453,Numerical,Numerical
train5454,Numerical,Numerical
train5455,Numerical,Numerical
train5456,Numerical,Numerical
train5457,Numerical,Numerical
train5458,Numerical,Numerical
train5459,Numerical,Numerical
train5460,Numerical,Numerical
train5461,Numerical,Numerical
train5462,Numerical,Numerical
train5463,Numerical,Numerical
train5464,Numerical,Numerical
train5465,Numerical,Numerical
train5466,Numerical,Numerical
train5467,Numerical,Numerical
train5468,Numerical,Numerical
train5469,Numerical,Numerical
train5470,Numerical,Numerical
train5471,Numerical,Numerical
train5472,Numerical,Numerical
train5473,Numerical,Numerical
train5474,Numerical,Numerical
train5475,Numerical,Numerical
train5476,Numerical,Numerical
train5477,Numerical,Numerical
train5478,Numerical,Numerical
train5479,Numerical,Numerical
train5480,Numerical,Numerical
train5481,Numerical,Numerical
train5482,Numerical,Numerical
train5483,Numerical,Numerical
train5484,Numerical,Numerical
train5485,Numerical,Numerical
train5486,Numerical,Numerical
train5487,Numerical,Numerical
train5488,Numerical,Numerical
train5489,Numerical,Numerical
train5490,Numerical,Numerical
train5491,Numerical,Numerical
train5492,Numerical,Numerical
train5493,Numerical,Numerical
train5494,Numerical,Numerical
train5495,Numerical,Numerical
train5496,Numerical,Numerical
train5497,Numerical,Numerical
train5498,Numerical,Numerical
train5499,Numerical,Numerical
train5500,Numerical,Numerical
train5501,Numerical,Numerical
train5502,Numerical,Numerical
train5503,Numerical,Numerical
train5504,Numerical,Numerical
train5505,Numerical,Numerical
train5506,Numerical,Numerical
train5507,Numerical,Numerical
train5508,Numerical,Numerical
train5509,Numerical,Numerical
train5510,Numerical,Numerical
train5511,Numerical,Numerical
train5512,Numerical,Numerical
train5513,Numerical,Numerical
train5514,Numerical,Numerical
train5515,Numerical,Numerical
train5516,Numerical,Numerical
train5517,Numerical,Numerical
train5518,Numerical,Numerical
train5519,Numerical,Numerical
train5520,Numerical,Numerical
train5521,Numerical,Numerical
train5522,Numerical,Numerical
train5523,Numerical,Numerical
train5524,Numerical,Numerical
train5525,Numerical,Numerical
train5526,Numerical,Numerical
train5527,Numerical,Numerical
train5528,Numerical,Numerical
train5529,Numerical,Numerical
train5530,Numerical,Numerical
train5531,Numerical,Numerical
train5532,Numerical,Numerical
train5533,Numerical,Numerical
train5534,Numerical,Numerical
train5535,Numerical,Numerical
train5536,Numerical,Numerical
train5537,Numerical,Numerical
train5538,Numerical,Numerical
train5539,Numerical,Numerical
train5540,Numerical,Numerical
train5541,Numerical,Numerical
train5542,Numerical,Numerical
train5543,Numerical,Numerical
train5544,Numerical,Numerical
train5545,Numerical,Numerical
train5546,Numerical,Numerical
train5547,Numerical,Numerical
train5548,Numerical,Numerical
train5549,Numerical,Numerical
train5550,Numerical,Numerical
train5551,Numerical,Numerical
train5552,Numerical,Numerical
train5553,Numerical,Numerical
train5554,Numerical,Numerical
train5555,Numerical,Numerical
train5556,Numerical,Numerical
train5557,Numerical,Numerical
train5558,Numerical,Numerical
train5559,Numerical,Numerical
train5560,Numerical,Numerical
train5561,Numerical,Numerical
train5562,Numerical,Numerical
train5563,Numerical,Numerical
train5564,Numerical,Numerical
train5565,Numerical,Numerical
train5566,Numerical,Numerical
train5567,Numerical,Numerical
train5568,Numerical,Numerical
train5569,Numerical,Numerical
train5570,Numerical,Numerical
train5571,Numerical,Numerical
train5572,Numerical,Numerical
train5573,Numerical,Numerical
train5574,Numerical,Numerical
train5575,Numerical,Numerical
train5576,Numerical,Numerical
train5577,Numerical,Numerical
train5578,Numerical,Numerical
train5579,Numerical,Numerical
train5580,Numerical,Numerical
train5581,Numerical,Numerical
train5582,Numerical,Numerical
train5583,Numerical,Numerical
train5584,Numerical,Numerical
train5585,Numerical,Numerical
train5586,Numerical,Numerical
train5587,Numerical,Numerical
train5588,Numerical,Numerical
train5589,Numerical,Numerical
train5590,Numerical,Numerical
train5591,Numerical,Numerical
train5592,Numerical,Numerical
train5593,Numerical,Numerical
train5594,Numerical,Numerical
train5595,Numerical,Numerical
train5596,Numerical,Numerical
train5597,Numerical,Numerical
train5598,Numerical,Numerical
train5599,Numerical,Numerical
train5600,Numerical,Numerical
train5601,Numerical,Numerical
train5602,Numerical,Numerical
train5603,Numerical,Numerical
train5604,Numerical,Numerical
train5605,Numerical,Numerical
train5606,Numerical,Numerical
train5607,Numerical,Numerical
train5608,Numerical,Numerical
train5609,Numerical,Numerical
train5610,Numerical,Numerical
train5611,Numerical,Numerical
train5612,Numerical,Numerical
train5613,Numerical,Numerical
train5614,Numerical,Numerical
train5615,Numerical,Numerical
train5616,Numerical,Numerical
train5617,Numerical,Numerical
train5618,Numerical,Numerical
train5619,Numerical,Numerical
train5620,Numerical,Numerical
train5621,Numerical,Numerical
train5622,Numerical,Numerical
train5623,Numerical,Numerical
train5624,Numerical,Numerical
train5625,Numerical,Numerical
train5626,Numerical,Numerical
train5627,Numerical,Numerical
train5628,Numerical,Numerical
train5629,Numerical,Numerical
train5630,Numerical,Numerical
train5631,Numerical,Numerical
train5632,Numerical,Numerical
train5633,Numerical,Numerical
train5634,Numerical,Numerical
train5635,Numerical,Numerical
train5636,Numerical,Numerical
train5637,Numerical,Numerical
train5638,Numerical,Numerical
train5639,Numerical,Numerical
train5640,Numerical,Numerical
train5641,Numerical,Numerical
train5642,Numerical,Numerical
train5643,Numerical,Numerical
train5644,Numerical,Numerical
train5645,Numerical,Numerical
train5646,Numerical,Numerical
train5647,Numerical,Numerical
train5648,Numerical,Numerical
train5649,Numerical,Numerical
train5650,Numerical,Numerical
train5651,Numerical,Numerical
train5652,Numerical,Numerical
train5653,Numerical,Numerical
train5654,Numerical,Numerical
train5655,Numerical,Numerical
train5656,Numerical,Numerical
train5657,Numerical,Numerical
train5658,Numerical,Numerical
train5659,Numerical,Numerical
train5660,Numerical,Numerical
train5661,Numerical,Numerical
train5662,Numerical,Numerical
train5663,Numerical,Numerical
train5664,Numerical,Numerical
train5665,Numerical,Numerical
train5666,Numerical,Numerical
train5667,Numerical,Numerical
train5668,Numerical,Numerical
train5669,Numerical,Numerical
train5670,Numerical,Numerical
train5671,Numerical,Numerical
train5672,Numerical,Numerical
train5673,Numerical,Numerical
train5674,Numerical,Numerical
train5675,Numerical,Numerical
train5676,Numerical,Numerical
train5677,Numerical,Numerical
train5678,Numerical,Numerical
train5679,Numerical,Numerical
train5680,Numerical,Numerical
train5681,Numerical,Numerical
train5682,Numerical,Numerical
train5683,Numerical,Numerical
train5684,Numerical,Numerical
train5685,Numerical,Numerical
train5686,Numerical,Numerical
train5687,Numerical,Numerical
train5688,Numerical,Numerical
train5689,Numerical,Numerical
train5690,Numerical,Numerical
train5691,Numerical,Numerical
train5692,Numerical,Numerical
train5693,Numerical,Numerical
train5694,Numerical,Numerical
train5695,Numerical,Numerical
train5696,Numerical,Numerical
train5697,Numerical,Numerical
train5698,Numerical,Numerical
train5699,Numerical,Numerical
train5700,Numerical,Numerical
train5701,Numerical,Numerical
train5702,Numerical,Numerical
train5703,Numerical,Numerical
train5704,Numerical,Numerical
train5705,Numerical,Numerical
train5706,Numerical,Numerical
train5707,Numerical,Numerical
train5708,Numerical,Numerical
train5709,Numerical,Numerical
train5710,Numerical,Numerical
train5711,Numerical,Numerical
train5712,Numerical,Numerical
train5713,Numerical,Numerical
train5714,Numerical,Numerical
train5715,Numerical,Numerical
train5716,Numerical,Numerical
train5717,Numerical,Numerical
train5718,Numerical,Numerical
train5719,Numerical,Numerical
train5720,Numerical,Numerical
train5721,Numerical,Numerical
train5722,Numerical,Numerical
train5723,Numerical,Numerical
train5724,Numerical,Numerical
train5725,Numerical,Numerical
train5726,Numerical,Numerical
train5727,Numerical,Numerical
train5728,Numerical,Numerical
train5729,Numerical,Numerical
train5730,Numerical,Numerical
train5731,Numerical,Numerical
train5732,Numerical,Numerical
train5733,Numerical,Numerical
train5734,Numerical,Numerical
train5735,Numerical,Numerical
train5736,Numerical,Numerical
train5737,Numerical,Numerical
train5738,Numerical,Numerical
train5739,Numerical,Numerical
train5740,Numerical,Numerical
train5741,Numerical,Numerical
train5742,Numerical,Numerical
train5743,Numerical,Numerical
train5744,Numerical,Numerical
train5745,Numerical,Numerical
train5746,Numerical,Numerical
train5747,Numerical,Numerical
train5748,Numerical,Numerical
train5749,Numerical,Numerical
train5750,Numerical,Numerical
train5751,Numerical,Numerical
train5752,Numerical,Numerical
train5753,Numerical,Numerical
train5754,Numerical,Numerical
train5755,Numerical,Numerical
train5756,Numerical,Numerical
train5757,Numerical,Numerical
train5758,Numerical,Numerical
train5759,Numerical,Numerical
train5760,Numerical,Numerical
train5761,Numerical,Numerical
train5762,Numerical,Numerical
train5763,Numerical,Numerical
train5764,Numerical,Numerical
train5765,Numerical,Numerical
train5766,Numerical,Numerical
train5767,Numerical,Numerical
train5768,Numerical,Numerical
train5769,Numerical,Numerical
train5770,Numerical,Numerical
train5771,Numerical,Numerical
train5772,Numerical,Numerical
train5773,Numerical,Numerical
train5774,Numerical,Numerical
train5775,Numerical,Numerical
train5776,Numerical,Numerical
train5777,Numerical,Numerical
train5778,Numerical,Numerical
train5779,Numerical,Numerical
train5780,Numerical,Numerical
train5781,Numerical,Numerical
train5782,Numerical,Numerical
train5783,Numerical,Numerical
train5784,Numerical,Numerical
train5785,Numerical,Numerical
train5786,Numerical,Numerical
train5787,Numerical,Numerical
train5788,Numerical,Numerical
train5789,Numerical,Numerical
train5790,Numerical,Numerical
train5791,Numerical,Numerical
train5792,Numerical,Numerical
train5793,Numerical,Numerical
train5794,Numerical,Numerical
train5795,Numerical,Numerical
train5796,Numerical,Numerical
train5797,Numerical,Numerical
train5798,Numerical,Numerical
train5799,Numerical,Numerical
train5800,Numerical,Numerical
train5801,Numerical,Numerical
train5802,Numerical,Numerical
train5803,Numerical,Numerical
train5804,Numerical,Numerical
train5805,Numerical,Numerical
train5806,Numerical,Numerical
train5807,Numerical,Numerical
train5808,Numerical,Numerical
train5809,Numerical,Numerical
train5810,Numerical,Numerical
train5811,Numerical,Numerical
train5812,Numerical,Numerical
train5813,Numerical,Numerical
train5814,Numerical,Numerical
train5815,Numerical,Numerical
train5816,Numerical,Numerical
train5817,Numerical,Numerical
train5818,Numerical,Numerical
train5819,Numerical,Numerical
train5820,Numerical,Numerical
train5821,Numerical,Numerical
train5822,Numerical,Numerical
train5823,Numerical,Numerical
train5824,Numerical,Numerical
train5825,Numerical,Numerical
train5826,Numerical,Numerical
train5827,Numerical,Numerical
train5828,Numerical,Numerical
train5829,Numerical,Numerical
train5830,Numerical,Numerical
train5831,Numerical,Numerical
train5832,Numerical,Numerical
train5833,Numerical,Numerical
train5834,Numerical,Numerical
train5835,Numerical,Numerical
train5836,Numerical,Numerical
train5837,Numerical,Numerical
train5838,Numerical,Numerical
train5839,Numerical,Numerical
train5840,Numerical,Numerical
train5841,Numerical,Numerical
train5842,Numerical,Numerical
train5843,Numerical,Numerical
train5844,Numerical,Numerical
train5845,Numerical,Numerical
train5846,Numerical,Numerical
train5847,Numerical,Numerical
train5848,Numerical,Numerical
train5849,Numerical,Numerical
train5850,Numerical,Numerical
train5851,Numerical,Numerical
train5852,Numerical,Numerical
train5853,Numerical,Numerical
train5854,Numerical,Numerical
train5855,Numerical,Numerical
train5856,Numerical,Numerical
train5857,Numerical,Numerical
train5858,Numerical,Numerical
train5859,Numerical,Numerical
train5860,Numerical,Numerical
train5861,Numerical,Numerical
train5862,Numerical,Numerical
train5863,Numerical,Numerical
train5864,Numerical,Numerical
train5865,Numerical,Numerical
train5866,Numerical,Numerical
train5867,Numerical,Numerical
train5868,Numerical,Numerical
train5869,Numerical,Numerical
train5870,Numerical,Numerical
train5871,Numerical,Numerical
train5872,Numerical,Numerical
train5873,Numerical,Numerical
train5874,Numerical,Numerical
train5875,Numerical,Numerical
train5876,Numerical,Numerical
train5877,Numerical,Numerical
train5878,Numerical,Numerical
train5879,Numerical,Numerical
train5880,Numerical,Numerical
train5881,Numerical,Numerical
train5882,Numerical,Numerical
train5883,Numerical,Numerical
train5884,Numerical,Numerical
train5885,Numerical,Numerical
train5886,Numerical,Numerical
train5887,Numerical,Numerical
train5888,Numerical,Numerical
train5889,Numerical,Numerical
train5890,Numerical,Numerical
train5891,Numerical,Numerical
train5892,Numerical,Numerical
train5893,Numerical,Numerical
train5894,Numerical,Numerical
train5895,Numerical,Numerical
train5896,Numerical,Numerical
train5897,Numerical,Numerical
train5898,Numerical,Numerical
train5899,Numerical,Numerical
train5900,Numerical,Numerical
train5901,Numerical,Numerical
train5902,Numerical,Numerical
train5903,Numerical,Numerical
train5904,Numerical,Numerical
train5905,Numerical,Numerical
train5906,Numerical,Numerical
train5907,Numerical,Numerical
train5908,Numerical,Numerical
train5909,Numerical,Numerical
train5910,Numerical,Numerical
train5911,Numerical,Numerical
train5912,Numerical,Numerical
train5913,Numerical,Numerical
train5914,Numerical,Numerical
train5915,Numerical,Numerical
train5916,Numerical,Numerical
train5917,Numerical,Numerical
train5918,Numerical,Numerical
train5919,Numerical,Numerical
train5920,Numerical,Numerical
train5921,Numerical,Numerical
train5922,Numerical,Numerical
train5923,Numerical,Numerical
train5924,Numerical,Numerical
train5925,Numerical,Numerical
train5926,Numerical,Numerical
train5927,Numerical,Numerical
train5928,Numerical,Numerical
train5929,Numerical,Numerical
train5930,Numerical,Numerical
train5931,Numerical,Numerical
train5932,Numerical,Numerical
train5933,Numerical,Numerical
train5934,Numerical,Numerical
train5935,Numerical,Numerical
train5936,Numerical,Numerical
train5937,Numerical,Numerical
train5938,Numerical,Numerical
train5939,Numerical,Numerical
train5940,Numerical,Numerical
train5941,Numerical,Numerical
train5942,Numerical,Numerical
train5943,Numerical,Numerical
train5944,Numerical,Numerical
train5945,Numerical,Numerical
train5946,Numerical,Numerical
train5947,Numerical,Numerical
train5948,Numerical,Numerical
train5949,Numerical,Numerical
train5950,Numerical,Numerical
train5951,Numerical,Numerical
train5952,Numerical,Numerical
train5953,Numerical,Numerical
train5954,Numerical,Numerical
train5955,Numerical,Numerical
train5956,Numerical,Numerical
train5957,Numerical,Numerical
train5958,Numerical,Numerical
train5959,Numerical,Numerical
train5960,Numerical,Numerical
train5961,Numerical,Numerical
train5962,Numerical,Numerical
train5963,Numerical,Numerical
train5964,Numerical,Numerical
train5965,Numerical,Numerical
train5966,Numerical,Numerical
train5967,Numerical,Numerical
train5968,Numerical,Numerical
train5969,Numerical,Numerical
train5970,Numerical,Numerical
train5971,Numerical,Numerical
train5972,Numerical,Numerical
train5973,Numerical,Numerical
train5974,Numerical,Numerical
train5975,Numerical,Numerical
train5976,Numerical,Numerical
train5977,Numerical,Numerical
train5978,Numerical,Numerical
train5979,Numerical,Numerical
train5980,Numerical,Numerical
train5981,Numerical,Numerical
train5982,Numerical,Numerical
train5983,Numerical,Numerical
train5984,Numerical,Numerical
train5985,Numerical,Numerical
train5986,Numerical,Numerical
train5987,Numerical,Numerical
train5988,Numerical,Numerical
train5989,Numerical,Numerical
train5990,Numerical,Numerical
train5991,Numerical,Numerical
train5992,Numerical,Numerical
train5993,Numerical,Numerical
train5994,Numerical,Numerical
train5995,Numerical,Numerical
train5996,Numerical,Numerical
train5997,Numerical,Numerical
train5998,Numerical,Numerical
