SampleID,A type,B type
train5158,Binary,Numerical
train5159,Binary,Numerical
train5160,Binary,Binary
train5161,Numerical,Numerical
train5162,Numerical,Categorical
train5163,Numerical,Categorical
train5164,Numerical,Numerical
train5165,Categorical,Numerical
train5166,Numerical,Binary
train5167,Categorical,Binary
train5168,Binary,Binary
train5169,Categorical,Categorical
train5170,Numerical,Categorical
train5171,Binary,Numerical
train5172,Numerical,Numerical
train5173,Numerical,Numerical
train5174,Numerical,Numerical
train5175,Numerical,Numerical
train5176,Numerical,Numerical
train5177,Numerical,Categorical
train5178,Binary,Categorical
train5179,Numerical,Numerical
train5180,Numerical,Numerical
train5181,Binary,Numerical
train5182,Numerical,Categorical
train5183,Numerical,Categorical
train5184,Numerical,Numerical
train5185,Numerical,Numerical
train5186,Binary,Numerical
train5187,Numerical,Binary
train5188,Numerical,Numerical
train5189,Numerical,Numerical
train5190,Numerical,Binary
train5191,Numerical,Numerical
train5192,Binary,Numerical
train5193,Numerical,Binary
train5194,Numerical,Numerical
train5195,Numerical,Numerical
train5196,Numerical,Numerical
train5197,Numerical,Numerical
train5198,Numerical,Numerical
train5199,Numerical,Numerical
train5200,Binary,Binary
train5201,Categorical,Numerical
train5202,Numerical,Categorical
train5203,Numerical,Numerical
train5204,Numerical,Numerical
train5205,Numerical,Numerical
train5206,Numerical,Numerical
train5207,Numerical,Binary
train5208,Numerical,Numerical
train5209,Numerical,Binary
train5210,Numerical,Numerical
train5211,Numerical,Numerical
train5212,Numerical,Numerical
train5213,Numerical,Numerical
train5214,Numerical,Numerical
train5215,Numerical,Binary
train5216,Numerical,Numerical
train5217,Numerical,Numerical
train5218,Numerical,Categorical
train5219,Numerical,Numerical
train5220,Numerical,Binary
train5221,Numerical,Numerical
train5222,Numerical,Numerical
train5223,Numerical,Numerical
train5224,Numerical,Numerical
train5225,Categorical,Binary
train5226,Numerical,Numerical
train5227,Categorical,Numerical
train5228,Numerical,Numerical
train5229,Categorical,Numerical
train5230,Numerical,Numerical
train5231,Categorical,Numerical
train5232,Numerical,Numerical
train5233,Numerical,Numerical
train5234,Numerical,Numerical
train5235,Numerical,Numerical
train5236,Numerical,Numerical
train5237,Numerical,Numerical
train5238,Numerical,Numerical
train5239,Numerical,Categorical
train5240,Numerical,Numerical
train5241,Numerical,Numerical
train5242,Numerical,Binary
train5243,Categorical,Numerical
train5244,Numerical,Numerical
train5245,Numerical,Numerical
train5246,Numerical,Numerical
train5247,Numerical,Numerical
train5248,Binary,Binary
train5249,Numerical,Numerical
train5250,Categorical,Numerical
train5251,Numerical,Binary
train5252,Numerical,Numerical
train5253,Categorical,Categorical
train5254,Numerical,Categorical
train5255,Numerical,Numerical
train5256,Numerical,Numerical
train5257,Numerical,Numerical
train5258,Numerical,Categorical
train5259,Numerical,Numerical
train5260,Numerical,Numerical
train5261,Numerical,Binary
train5262,Numerical,Numerical
train5263,Numerical,Numerical
train5264,Numerical,Numerical
train5265,Numerical,Numerical
train5266,Binary,Binary
train5267,Categorical,Binary
train5268,Numerical,Numerical
train5269,Categorical,Numerical
train5270,Numerical,Numerical
train5271,Numerical,Numerical
train5272,Numerical,Numerical
train5273,Numerical,Numerical
train5274,Numerical,Numerical
train5275,Numerical,Numerical
train5276,Numerical,Numerical
train5277,Numerical,Numerical
train5278,Numerical,Numerical
train5279,Numerical,Numerical
train5280,Numerical,Numerical
train5281,Numerical,Numerical
train5282,Numerical,Numerical
train5283,Binary,Numerical
train5284,Numerical,Numerical
train5285,Numerical,Numerical
train5286,Numerical,Numerical
train5287,Categorical,Binary
train5288,Numerical,Binary
train5289,Numerical,Numerical
train5290,Numerical,Categorical
train5291,Numerical,Categorical
train5292,Categorical,Numerical
train5293,Numerical,Numerical
train5294,Numerical,Binary
train5295,Numerical,Numerical
train5296,Numerical,Numerical
train5297,Numerical,Categorical
train5298,Categorical,Numerical
train5299,Numerical,Binary
train5300,Numerical,Numerical
train5301,Binary,Categorical
train5302,Binary,Categorical
train5303,Categorical,Numerical
train5304,Numerical,Binary
train5305,Numerical,Numerical
train5306,Categorical,Numerical
train5307,Numerical,Numerical
train5308,Binary,Numerical
train5309,Numerical,Binary
train5310,Binary,Binary
train5311,Numerical,Numerical
train5312,Numerical,Numerical
train5313,Numerical,Numerical
train5314,Numerical,Numerical
train5315,Numerical,Binary
train5316,Numerical,Categorical
train5317,Numerical,Binary
train5318,Binary,Numerical
train5319,Numerical,Numerical
train5320,Numerical,Numerical
train5321,Numerical,Numerical
train5322,Numerical,Numerical
train5323,Binary,Binary
train5324,Numerical,Numerical
train5325,Categorical,Numerical
train5326,Numerical,Categorical
train5327,Numerical,Categorical
train5328,Numerical,Numerical
train5329,Binary,Numerical
train5330,Numerical,Numerical
train5331,Categorical,Numerical
train5332,Binary,Numerical
train5333,Binary,Numerical
train5334,Numerical,Numerical
train5335,Numerical,Numerical
train5336,Numerical,Categorical
train5337,Categorical,Binary
train5338,Categorical,Numerical
train5339,Categorical,Numerical
train5340,Categorical,Numerical
train5341,Numerical,Categorical
train5342,Numerical,Numerical
train5343,Numerical,Numerical
train5344,Numerical,Categorical
train5345,Numerical,Numerical
train5346,Binary,Numerical
train5347,Numerical,Numerical
train5348,Numerical,Numerical
train5349,Numerical,Numerical
train5350,Numerical,Numerical
train5351,Categorical,Numerical
train5352,Numerical,Numerical
train5353,Numerical,Numerical
train5354,Numerical,Numerical
train5355,Numerical,Categorical
train5356,Numerical,Numerical
train5357,Numerical,Numerical
train5358,Categorical,Numerical
train5359,Numerical,Numerical
train5360,Categorical,Numerical
train5361,Numerical,Numerical
train5362,Numerical,Numerical
train5363,Numerical,Numerical
train5364,Categorical,Categorical
train5365,Numerical,Numerical
train5366,Binary,Numerical
train5367,Numerical,Numerical
train5368,Numerical,Numerical
train5369,Binary,Binary
train5370,Binary,Numerical
train5371,Numerical,Binary
train5372,Categorical,Numerical
train5373,Numerical,Numerical
train5374,Numerical,Binary
train5375,Numerical,Numerical
train5376,Numerical,Numerical
train5377,Binary,Numerical
train5378,Numerical,Categorical
train5379,Numerical,Numerical
train5380,Numerical,Categorical
train5381,Binary,Numerical
train5382,Numerical,Binary
train5383,Numerical,Binary
train5384,Numerical,Numerical
train5385,Numerical,Numerical
train5386,Numerical,Numerical
train5387,Categorical,Numerical
train5388,Numerical,Numerical
train5389,Numerical,Numerical
train5390,Binary,Numerical
train5391,Numerical,Numerical
train5392,Numerical,Numerical
train5393,Categorical,Numerical
train5394,Categorical,Numerical
train5395,Numerical,Numerical
train5396,Numerical,Categorical
train5397,Binary,Numerical
train5398,Binary,Categorical
train5399,Numerical,Numerical
train5400,Numerical,Numerical
train5401,Categorical,Numerical
train5402,Numerical,Numerical
train5403,Numerical,Numerical
train5404,Numerical,Numerical
train5405,Numerical,Numerical
train5406,Binary,Numerical
train5407,Numerical,Numerical
train5408,Numerical,Numerical
train5409,Numerical,Binary
train5410,Numerical,Numerical
train5411,Numerical,Numerical
train5412,Categorical,Numerical
train5413,Categorical,Numerical
train5414,Numerical,Categorical
train5415,Binary,Numerical
train5416,Binary,Numerical
train5417,Numerical,Numerical
train5418,Numerical,Numerical
train5419,Categorical,Binary
train5420,Binary,Numerical
train5421,Numerical,Numerical
train5422,Numerical,Numerical
train5423,Numerical,Numerical
train5424,Numerical,Numerical
train5425,Numerical,Numerical
train5426,Numerical,Numerical
train5427,Categorical,Numerical
train5428,Categorical,Numerical
train5429,Numerical,Binary
train5430,Numerical,Numerical
train5431,Binary,Categorical
train5432,Numerical,Binary
train5433,Categorical,Numerical
train5434,Numerical,Categorical
train5435,Numerical,Binary
train5436,Numerical,Numerical
train5437,Numerical,Categorical
train5438,Numerical,Numerical
train5439,Numerical,Binary
train5440,Numerical,Numerical
train5441,Categorical,Numerical
train5442,Numerical,Numerical
train5443,Binary,Numerical
train5444,Numerical,Binary
train5445,Numerical,Numerical
train5446,Numerical,Numerical
train5447,Numerical,Numerical
train5448,Numerical,Categorical
train5449,Numerical,Numerical
train5450,Numerical,Categorical
train5451,Numerical,Categorical
train5452,Numerical,Numerical
train5453,Numerical,Numerical
train5454,Numerical,Numerical
train5455,Numerical,Numerical
train5456,Numerical,Numerical
train5457,Numerical,Numerical
train5458,Numerical,Numerical
train5459,Numerical,Numerical
train5460,Numerical,Binary
train5461,Numerical,Numerical
train5462,Numerical,Numerical
train5463,Numerical,Numerical
train5464,Numerical,Numerical
train5465,Numerical,Categorical
train5466,Binary,Binary
train5467,Numerical,Numerical
train5468,Binary,Binary
train5469,Binary,Numerical
train5470,Binary,Numerical
train5471,Numerical,Numerical
train5472,Numerical,Numerical
train5473,Categorical,Numerical
train5474,Numerical,Numerical
train5475,Numerical,Binary
train5476,Numerical,Numerical
train5477,Numerical,Numerical
train5478,Numerical,Numerical
train5479,Numerical,Numerical
train5480,Numerical,Numerical
train5481,Numerical,Numerical
train5482,Numerical,Numerical
train5483,Numerical,Numerical
train5484,Categorical,Numerical
train5485,Categorical,Numerical
train5486,Numerical,Numerical
train5487,Numerical,Numerical
train5488,Numerical,Numerical
train5489,Binary,Numerical
train5490,Categorical,Numerical
train5491,Numerical,Numerical
train5492,Numerical,Categorical
train5493,Numerical,Binary
train5494,Numerical,Numerical
train5495,Categorical,Binary
train5496,Numerical,Numerical
train5497,Numerical,Binary
train5498,Numerical,Numerical
train5499,Numerical,Numerical
train5500,Numerical,Numerical
train5501,Numerical,Numerical
train5502,Numerical,Numerical
train5503,Numerical,Numerical
train5504,Numerical,Categorical
train5505,Numerical,Binary
train5506,Numerical,Numerical
train5507,Binary,Categorical
train5508,Numerical,Binary
train5509,Numerical,Numerical
train5510,Numerical,Categorical
train5511,Numerical,Numerical
train5512,Numerical,Categorical
train5513,Numerical,Numerical
train5514,Numerical,Numerical
train5515,Numerical,Binary
train5516,Numerical,Categorical
train5517,Numerical,Numerical
train5518,Categorical,Binary
train5519,Numerical,Numerical
train5520,Numerical,Numerical
train5521,Numerical,Numerical
train5522,Numerical,Binary
train5523,Numerical,Numerical
train5524,Numerical,Numerical
train5525,Categorical,Numerical
train5526,Numerical,Numerical
train5527,Numerical,Numerical
train5528,Binary,Categorical
train5529,Numerical,Binary
train5530,Numerical,Categorical
train5531,Numerical,Numerical
train5532,Numerical,Numerical
train5533,Numerical,Numerical
train5534,Numerical,Categorical
train5535,Binary,Binary
train5536,Numerical,Numerical
train5537,Numerical,Binary
train5538,Binary,Numerical
train5539,Categorical,Numerical
train5540,Numerical,Numerical
train5541,Numerical,Numerical
train5542,Numerical,Categorical
train5543,Numerical,Numerical
train5544,Categorical,Categorical
train5545,Numerical,Numerical
train5546,Numerical,Numerical
train5547,Categorical,Numerical
train5548,Numerical,Binary
train5549,Categorical,Categorical
train5550,Binary,Categorical
train5551,Binary,Numerical
train5552,Numerical,Numerical
train5553,Numerical,Numerical
train5554,Numerical,Categorical
train5555,Numerical,Numerical
train5556,Numerical,Categorical
train5557,Numerical,Numerical
train5558,Numerical,Numerical
train5559,Numerical,Binary
train5560,Numerical,Numerical
train5561,Numerical,Categorical
train5562,Numerical,Categorical
train5563,Numerical,Numerical
train5564,Categorical,Categorical
train5565,Binary,Binary
train5566,Numerical,Numerical
train5567,Binary,Numerical
train5568,Numerical,Numerical
train5569,Numerical,Categorical
train5570,Numerical,Numerical
train5571,Numerical,Numerical
train5572,Binary,Numerical
train5573,Numerical,Numerical
train5574,Numerical,Binary
train5575,Binary,Binary
train5576,Numerical,Numerical
train5577,Numerical,Binary
train5578,Numerical,Numerical
train5579,Numerical,Binary
train5580,Numerical,Numerical
train5581,Numerical,Categorical
train5582,Numerical,Categorical
train5583,Numerical,Numerical
train5584,Numerical,Binary
train5585,Numerical,Binary
train5586,Numerical,Categorical
train5587,Numerical,Numerical
train5588,Numerical,Numerical
train5589,Numerical,Numerical
train5590,Categorical,Numerical
train5591,Binary,Numerical
train5592,Categorical,Numerical
train5593,Categorical,Categorical
train5594,Numerical,Numerical
train5595,Numerical,Numerical
train5596,Binary,Numerical
train5597,Numerical,Numerical
train5598,Categorical,Binary
train5599,Numerical,Categorical
train5600,Categorical,Numerical
train5601,Numerical,Categorical
train5602,Numerical,Numerical
train5603,Numerical,Numerical
train5604,Numerical,Numerical
train5605,Binary,Binary
train5606,Numerical,Numerical
train5607,Numerical,Numerical
train5608,Numerical,Numerical
train5609,Binary,Numerical
train5610,Numerical,Categorical
train5611,Numerical,Numerical
train5612,Numerical,Categorical
train5613,Categorical,Numerical
train5614,Numerical,Binary
train5615,Numerical,Categorical
train5616,Binary,Numerical
train5617,Numerical,Numerical
train5618,Numerical,Categorical
train5619,Numerical,Numerical
train5620,Numerical,Numerical
train5621,Numerical,Numerical
train5622,Numerical,Numerical
train5623,Numerical,Binary
train5624,Numerical,Numerical
train5625,Numerical,Categorical
train5626,Numerical,Categorical
train5627,Numerical,Numerical
train5628,Numerical,Numerical
train5629,Numerical,Numerical
train5630,Categorical,Binary
train5631,Numerical,Numerical
train5632,Numerical,Categorical
train5633,Binary,Numerical
train5634,Categorical,Numerical
train5635,Binary,Numerical
train5636,Numerical,Numerical
train5637,Numerical,Numerical
train5638,Numerical,Numerical
train5639,Numerical,Numerical
train5640,Binary,Numerical
train5641,Numerical,Numerical
train5642,Numerical,Categorical
train5643,Numerical,Numerical
train5644,Numerical,Numerical
train5645,Numerical,Numerical
train5646,Binary,Numerical
train5647,Binary,Numerical
train5648,Numerical,Numerical
train5649,Numerical,Numerical
train5650,Numerical,Binary
train5651,Numerical,Numerical
train5652,Numerical,Binary
train5653,Numerical,Numerical
train5654,Numerical,Numerical
train5655,Numerical,Binary
train5656,Numerical,Numerical
train5657,Numerical,Numerical
train5658,Numerical,Binary
train5659,Binary,Numerical
train5660,Numerical,Binary
train5661,Numerical,Numerical
train5662,Numerical,Binary
train5663,Numerical,Numerical
train5664,Binary,Numerical
train5665,Numerical,Numerical
train5666,Numerical,Numerical
train5667,Binary,Numerical
train5668,Numerical,Numerical
train5669,Numerical,Numerical
train5670,Numerical,Categorical
train5671,Numerical,Numerical
train5672,Numerical,Numerical
train5673,Numerical,Numerical
train5674,Binary,Numerical
train5675,Numerical,Categorical
train5676,Numerical,Numerical
train5677,Numerical,Numerical
train5678,Numerical,Categorical
train5679,Categorical,Categorical
train5680,Numerical,Binary
train5681,Categorical,Numerical
train5682,Numerical,Numerical
train5683,Categorical,Numerical
train5684,Numerical,Numerical
train5685,Categorical,Numerical
train5686,Categorical,Numerical
train5687,Numerical,Binary
train5688,Numerical,Categorical
train5689,Numerical,Numerical
train5690,Binary,Numerical
train5691,Numerical,Numerical
train5692,Numerical,Categorical
train5693,Numerical,Numerical
train5694,Numerical,Numerical
train5695,Numerical,Numerical
train5696,Numerical,Numerical
train5697,Binary,Numerical
train5698,Binary,Numerical
train5699,Numerical,Numerical
train5700,Categorical,Numerical
train5701,Numerical,Numerical
train5702,Numerical,Numerical
train5703,Binary,Numerical
train5704,Numerical,Numerical
train5705,Numerical,Numerical
train5706,Numerical,Numerical
train5707,Numerical,Numerical
train5708,Numerical,Categorical
train5709,Numerical,Numerical
train5710,Binary,Numerical
train5711,Numerical,Numerical
train5712,Numerical,Numerical
train5713,Numerical,Numerical
train5714,Numerical,Binary
train5715,Numerical,Numerical
train5716,Categorical,Numerical
train5717,Numerical,Numerical
train5718,Categorical,Categorical
train5719,Numerical,Numerical
train5720,Numerical,Binary
train5721,Numerical,Numerical
train5722,Numerical,Categorical
train5723,Numerical,Numerical
train5724,Binary,Binary
train5725,Numerical,Numerical
train5726,Numerical,Numerical
train5727,Numerical,Numerical
train5728,Numerical,Numerical
train5729,Numerical,Binary
train5730,Numerical,Categorical
train5731,Numerical,Numerical
train5732,Numerical,Numerical
train5733,Numerical,Numerical
train5734,Numerical,Numerical
train5735,Categorical,Numerical
train5736,Numerical,Numerical
train5737,Numerical,Categorical
train5738,Numerical,Numerical
train5739,Numerical,Numerical
train5740,Numerical,Numerical
train5741,Categorical,Numerical
train5742,Numerical,Numerical
train5743,Numerical,Numerical
train5744,Numerical,Numerical
train5745,Numerical,Numerical
train5746,Numerical,Numerical
train5747,Numerical,Numerical
train5748,Numerical,Binary
train5749,Numerical,Numerical
train5750,Numerical,Numerical
train5751,Categorical,Binary
train5752,Categorical,Numerical
train5753,Numerical,Numerical
train5754,Numerical,Numerical
train5755,Numerical,Numerical
train5756,Binary,Numerical
train5757,Numerical,Numerical
train5758,Categorical,Numerical
train5759,Numerical,Numerical
train5760,Categorical,Numerical
train5761,Binary,Categorical
train5762,Numerical,Categorical
train5763,Numerical,Numerical
train5764,Numerical,Numerical
train5765,Numerical,Numerical
train5766,Numerical,Numerical
train5767,Numerical,Numerical
train5768,Numerical,Numerical
train5769,Numerical,Categorical
train5770,Numerical,Binary
train5771,Numerical,Numerical
train5772,Numerical,Categorical
train5773,Numerical,Numerical
train5774,Categorical,Numerical
train5775,Numerical,Categorical
train5776,Numerical,Numerical
train5777,Categorical,Categorical
train5778,Binary,Numerical
train5779,Categorical,Categorical
train5780,Numerical,Numerical
train5781,Binary,Numerical
train5782,Numerical,Categorical
train5783,Numerical,Numerical
train5784,Categorical,Numerical
train5785,Categorical,Numerical
train5786,Numerical,Numerical
train5787,Numerical,Numerical
train5788,Numerical,Numerical
train5789,Binary,Numerical
train5790,Categorical,Binary
train5791,Binary,Numerical
train5792,Numerical,Binary
train5793,Numerical,Numerical
train5794,Numerical,Numerical
train5795,Categorical,Numerical
train5796,Numerical,Numerical
train5797,Categorical,Numerical
train5798,Binary,Numerical
train5799,Categorical,Numerical
train5800,Numerical,Numerical
train5801,Numerical,Numerical
train5802,Categorical,Numerical
train5803,Numerical,Numerical
train5804,Numerical,Numerical
train5805,Numerical,Binary
train5806,Binary,Numerical
train5807,Numerical,Numerical
train5808,Binary,Numerical
train5809,Binary,Numerical
train5810,Numerical,Categorical
train5811,Categorical,Numerical
train5812,Categorical,Numerical
train5813,Numerical,Numerical
train5814,Numerical,Numerical
train5815,Numerical,Numerical
train5816,Numerical,Numerical
train5817,Numerical,Numerical
train5818,Categorical,Numerical
train5819,Binary,Numerical
train5820,Binary,Categorical
train5821,Numerical,Binary
train5822,Numerical,Numerical
train5823,Numerical,Numerical
train5824,Numerical,Numerical
train5825,Binary,Numerical
train5826,Numerical,Numerical
train5827,Numerical,Numerical
train5828,Numerical,Numerical
train5829,Numerical,Numerical
train5830,Numerical,Numerical
train5831,Numerical,Binary
train5832,Numerical,Numerical
train5833,Numerical,Numerical
train5834,Numerical,Categorical
train5835,Numerical,Numerical
train5836,Numerical,Numerical
train5837,Categorical,Binary
train5838,Numerical,Numerical
train5839,Categorical,Binary
train5840,Numerical,Numerical
train5841,Numerical,Categorical
train5842,Categorical,Numerical
train5843,Numerical,Numerical
train5844,Numerical,Binary
train5845,Binary,Numerical
train5846,Binary,Categorical
train5847,Numerical,Numerical
train5848,Numerical,Numerical
train5849,Numerical,Categorical
train5850,Numerical,Numerical
train5851,Numerical,Numerical
train5852,Numerical,Numerical
train5853,Numerical,Numerical
train5854,Numerical,Numerical
train5855,Numerical,Binary
train5856,Numerical,Numerical
train5857,Numerical,Numerical
train5858,Numerical,Binary
train5859,Numerical,Numerical
train5860,Numerical,Numerical
train5861,Numerical,Categorical
train5862,Numerical,Numerical
train5863,Numerical,Numerical
train5864,Numerical,Numerical
train5865,Numerical,Numerical
train5866,Numerical,Numerical
train5867,Numerical,Numerical
train5868,Categorical,Numerical
train5869,Numerical,Numerical
train5870,Numerical,Numerical
train5871,Binary,Binary
train5872,Categorical,Numerical
train5873,Numerical,Categorical
train5874,Numerical,Categorical
train5875,Numerical,Numerical
train5876,Numerical,Numerical
train5877,Numerical,Numerical
train5878,Numerical,Binary
train5879,Numerical,Numerical
train5880,Numerical,Binary
train5881,Numerical,Numerical
train5882,Numerical,Numerical
train5883,Numerical,Binary
train5884,Numerical,Categorical
train5885,Numerical,Categorical
train5886,Categorical,Numerical
train5887,Numerical,Numerical
train5888,Binary,Binary
train5889,Numerical,Categorical
train5890,Numerical,Numerical
train5891,Numerical,Binary
train5892,Numerical,Numerical
train5893,Numerical,Numerical
train5894,Categorical,Numerical
train5895,Numerical,Numerical
train5896,Numerical,Numerical
train5897,Numerical,Numerical
train5898,Numerical,Categorical
train5899,Numerical,Numerical
train5900,Numerical,Numerical
train5901,Binary,Binary
train5902,Binary,Numerical
train5903,Numerical,Numerical
train5904,Numerical,Categorical
train5905,Numerical,Numerical
train5906,Numerical,Numerical
train5907,Numerical,Numerical
train5908,Numerical,Numerical
train5909,Numerical,Numerical
train5910,Numerical,Numerical
train5911,Numerical,Numerical
train5912,Numerical,Numerical
train5913,Numerical,Binary
train5914,Numerical,Categorical
train5915,Numerical,Numerical
train5916,Numerical,Numerical
train5917,Numerical,Numerical
train5918,Numerical,Numerical
train5919,Categorical,Numerical
train5920,Numerical,Numerical
train5921,Numerical,Categorical
train5922,Categorical,Numerical
train5923,Numerical,Numerical
train5924,Categorical,Numerical
train5925,Numerical,Numerical
train5926,Binary,Numerical
train5927,Numerical,Numerical
train5928,Numerical,Numerical
train5929,Numerical,Numerical
train5930,Numerical,Binary
train5931,Numerical,Categorical
train5932,Numerical,Binary
train5933,Numerical,Numerical
train5934,Numerical,Numerical
train5935,Numerical,Numerical
train5936,Numerical,Numerical
train5937,Binary,Numerical
train5938,Numerical,Binary
train5939,Numerical,Categorical
train5940,Numerical,Binary
train5941,Numerical,Numerical
train5942,Numerical,Numerical
train5943,Numerical,Binary
train5944,Binary,Numerical
train5945,Numerical,Categorical
train5946,Numerical,Numerical
train5947,Categorical,Numerical
train5948,Binary,Numerical
train5949,Numerical,Numerical
train5950,Numerical,Categorical
train5951,Categorical,Numerical
train5952,Numerical,Numerical
train5953,Numerical,Numerical
train5954,Binary,Numerical
train5955,Numerical,Numerical
train5956,Numerical,Numerical
train5957,Numerical,Categorical
train5958,Numerical,Numerical
train5959,Numerical,Numerical
train5960,Numerical,Categorical
train5961,Numerical,Categorical
train5962,Numerical,Numerical
train5963,Numerical,Numerical
train5964,Numerical,Numerical
train5965,Binary,Numerical
train5966,Numerical,Numerical
train5967,Numerical,Numerical
train5968,Numerical,Numerical
train5969,Numerical,Numerical
train5970,Numerical,Numerical
train5971,Numerical,Numerical
train5972,Numerical,Numerical
train5973,Numerical,Categorical
train5974,Numerical,Numerical
train5975,Numerical,Binary
train5976,Numerical,Numerical
train5977,Numerical,Numerical
train5978,Numerical,Categorical
train5979,Numerical,Numerical
train5980,Numerical,Categorical
train5981,Numerical,Binary
train5982,Numerical,Numerical
train5983,Numerical,Binary
train5984,Numerical,Numerical
train5985,Binary,Numerical
train5986,Categorical,Numerical
train5987,Categorical,Numerical
train5988,Binary,Binary
train5989,Numerical,Numerical
